Location number,Month,State,Gross revenue,Fixed cost,Variable cost,Rental cost,Number of products,Owned,Profit Margin (Adjusted)
244,4,CA,39952243.18,7799765.21,17852386.82,83670,4747,FALSE,0.3558353678903493
244,5,CA,42476052.89,6138588.17,19043738.82,83670,4747,FALSE,0.4051707898699718
244,6,CA,51437315.17,8510853.39,22423096.63,83670,4747,FALSE,0.39698213412797767
244,7,CA,40657048.17,6817957.07,19019729.13,83670,4747,FALSE,0.36243880540430296
244,8,CA,42881390.27,7216340.27,21469572.48,83670,4747,FALSE,0.32908931895971383
244,9,CA,46538928.86,8413215.6,22283818.4,83670,4747,FALSE,0.3386030844715922
244,10,CA,33949253.56,6116277.59,16570774.33,83670,4747,FALSE,0.32927179445178945
244,11,CA,31406422.04,6677873.85,15248928.39,83670,4747,FALSE,0.2991728821587216
244,12,CA,38192003.52,7350377.41,18393245.23,83670,4747,FALSE,0.32375130237734123
245,1,TX,40169475.29,7513854.68,21618995.34,440720,4443,FALSE,0.26378002683639235
245,2,TX,46275003.49,7607150.42,23155531.32,440720,4443,FALSE,0.32569639358875385
245,3,TX,45075773.65,8569909.36,21994029.35,440720,4443,FALSE,0.3121657999540513
245,4,TX,38052722.67,8738792.68,20157513.5,440720,4443,FALSE,0.2290426513126032
245,5,TX,41982127.49,7500367.98,20536796.91,440720,4443,FALSE,0.32166646636039753
245,6,TX,54116477.19,8656477.73,25136204.88,440720,4443,FALSE,0.36741258138794963
245,7,TX,47354499.66,7700037.15,21957656.06,440720,4443,FALSE,0.3644022547782527
245,8,TX,38799198.86,7065418.69,19461345.57,440720,4443,FALSE,0.3049473944730826
245,9,TX,39244644.18,7803855.2,20873537.57,440720,4443,FALSE,0.2580360103038142
245,10,TX,30115494.72,7215527.26,15747440.54,440720,4443,FALSE,0.22286889132665066
245,11,TX,45221492.71,8156589.09,22735567.32,440720,4443,FALSE,0.3071242338032942
245,12,TX,43867890.91,8495968.7,22784532.11,440720,4443,FALSE,0.27689204673459866
246,1,TX,24167367.06,5505680.73,12650673.28,236760,4353,FALSE,0.23892768441280088
246,2,TX,24732039.27,5184945.9,12761856.31,236760,4353,FALSE,0.26477707675093776
246,3,TX,25826503.99,6005185.52,12981237.7,236760,4353,FALSE,0.255680008899261
246,4,TX,24038224.53,5000069.13,12772144.53,236760,4353,FALSE,0.25081930915802136
246,5,TX,21345502.38,4834103.42,10530658.8,236760,4353,FALSE,0.2690955714109549
246,6,TX,22883226.99,5644491.42,10956151.36,236760,4353,FALSE,0.2642033054447275
246,7,TX,18017864.87,5057649.7,9611947.58,236760,4353,FALSE,0.17269013906196543
246,8,TX,16196508.4,4177804.78,8399270.04,236760,4353,FALSE,0.20885202516858523
246,9,TX,22126665.04,5225327.76,11552229.12,236760,4353,FALSE,0.23104919565411391
246,10,TX,15528263.59,3668774.45,8576125.13,236760,4353,FALSE,0.19619733992421234
246,11,TX,20022810.14,3562830.3,10112743.88,236760,4353,FALSE,0.30517574292895927
246,12,TX,26813859.58,5730214.07,13584197.39,236760,4353,FALSE,0.2708557527248749
247,1,NJ,17295941.45,4119152.7,9144214.92,256330,4363,FALSE,0.218331210296737
247,2,NJ,20617869.92,4232649.15,10700025.18,256330,4363,FALSE,0.2633087516346112
247,3,NJ,22320711.88,5213719.17,12928002.08,256330,4363,FALSE,0.17574083887148859
247,4,NJ,17095914.52,4488623.24,10129518.01,256330,4363,FALSE,0.12994000802947392
247,5,NJ,18258588.39,4100725.16,9353684.68,256330,4363,FALSE,0.24907996460946566
247,6,NJ,21870198.34,5921608.79,10865407.2,256330,4363,FALSE,0.22070455306168027
247,7,NJ,18183152.29,5267514.97,9360695.39,256330,4363,FALSE,0.18141034499359626
247,8,NJ,17748094.13,5554797.77,9520046.57,256330,4363,FALSE,0.13617911716586095
247,9,NJ,20402206.43,5677260.47,10267179.64,256330,4363,FALSE,0.2059304876859831
247,10,NJ,16711750.27,4206472.12,8636988.83,256330,4363,FALSE,0.2161329161604327
247,11,NJ,17248201.85,4375980.83,9429951.89,256330,4363,FALSE,0.1847113778993722
247,12,NJ,19963515.47,5567460.64,11304914.53,256330,4363,FALSE,0.14199955435003347
248,1,IL,19256775.42,4152080.38,9738610.42,13080,4652,FALSE,0.2779803213803073
248,2,IL,23117299.98,4345952.71,11833151.22,13080,4652,FALSE,0.29956422488747747
248,3,IL,27732726.25,4952362.78,14406900.45,13080,4652,FALSE,0.30146271753574894
248,4,IL,22877482.53,4472580.69,11958824.91,13080,4652,FALSE,0.2811933927417144
248,5,IL,19550981.9,4206318.4,10036251.66,13080,4652,FALSE,0.27084736035687285
248,6,IL,25919874.41,5564635.58,13272484.23,13080,4652,FALSE,0.2727511132257835
248,7,IL,19881696.46,4499515.37,10615566.63,13080,4652,FALSE,0.2390909885161781
248,8,IL,18301908.07,4381483.23,10120107.77,13080,4652,FALSE,0.20693126943457543
248,9,IL,27472558.64,5340601.77,14346600.28,13080,4652,FALSE,0.28291054691511625
248,10,IL,18664243.57,4101180.67,9753539.92,13080,4652,FALSE,0.25698566148748564
248,11,IL,17954855.16,4395698.68,9483509.95,13080,4652,FALSE,0.22626562530287775
248,12,IL,30576505.56,5309772.56,16589441.51,13080,4652,FALSE,0.28336172925314496
249,1,GA,9829248.839,4025999.14,5097490.04,66480,4475,FALSE,0.06503850593989415
249,2,GA,17237000.03,4420187.81,9545214.35,66480,4475,FALSE,0.1859440659292035
249,3,GA,17490425.46,5133898.76,9301684.88,66480,4475,FALSE,0.17085701127364114
249,4,GA,16422315.46,4166176.42,9221874.19,66480,4475,FALSE,0.18071659001001808
249,5,GA,13511497.35,4436958,6917405.97,66480,4475,FALSE,0.15473143544671605
249,6,GA,15041690.75,5442214.44,8199832.22,66480,4475,FALSE,0.08863126573719772
249,7,GA,14938631.13,4455997.58,7899966.71,66480,4475,FALSE,0.1684348999652956
249,8,GA,14317722.32,3750748,7773362.64,66480,4475,FALSE,0.19047245218539763
249,9,GA,17678543.63,4389234.41,9990453.89,66480,4475,FALSE,0.18284172031652804
249,10,GA,12151744.27,3384654.18,6330454.98,66480,4475,FALSE,0.1950464935187448
249,11,GA,12085692.71,3937160.03,6462922.21,66480,4475,FALSE,0.13397084543282264
249,12,GA,18986940.91,4595273.64,10190515.14,66480,4475,FALSE,0.21776399629612578
250,1,GA,46148230.82,8049321.58,26129020.73,351820,4535,FALSE,0.2517554476858708
250,2,GA,51933558.9,9416581.54,28932843.48,351820,4535,FALSE,0.25479312722394615
250,3,GA,64413413.18,10002360.32,34996708.77,351820,4535,FALSE,0.2959402886589901
250,4,GA,41142654.82,9603063.18,22579821.49,351820,4535,FALSE,0.20922203945418616
250,5,GA,39405592.99,8544408.24,21463155.85,351820,4535,FALSE,0.22956662274554945
250,6,GA,56422432.15,11737959.45,30808641.55,351820,4535,FALSE,0.2396920982428795
250,7,GA,34693320.54,8644832.23,19240153.42,351820,4535,FALSE,0.18610253470998533
250,8,GA,43836431.26,9299024.37,24946834.49,351820,4535,FALSE,0.21075512158377288
250,9,GA,50036718.87,9617707.16,27894774.19,351820,4535,FALSE,0.24326969863122028
250,10,GA,43095215.16,7704541.45,23310672.39,351820,4535,FALSE,0.2721457887251907
250,11,GA,39847749.31,7079716.76,24017859.92,351820,4535,FALSE,0.21076102855054832
250,12,GA,45136231.42,9180047.01,26348593.95,351820,4535,FALSE,0.20506298751159682
251,1,WA,60423538.98,12583985.65,33259300.86,246994.5780715819,4660,TRUE,0.23721314795336104
251,2,WA,62095124.08,12976904.57,36299845.62,246994.5780715819,4660,TRUE,0.20245356617263754
251,3,WA,78636325.89,14533150.13,45234205.27,246994.5780715819,4660,TRUE,0.23681136804353833
251,4,WA,60072250.93,9967520.69,32328180.4,246994.5780715819,4660,TRUE,0.29180786453890284
251,5,WA,58943070.9,10129025.41,32661881.82,246994.5780715819,4660,TRUE,0.26983950528998335
251,6,WA,69665071.31,13262222.12,38691793.38,246994.5780715819,4660,TRUE,0.25068604543897965
251,7,WA,57672256.86,10528409.49,31885314.64,246994.5780715819,4660,TRUE,0.2602904579990528
251,8,WA,56466407.25,11293990.43,31662862.23,246994.5780715819,4660,TRUE,0.23487522330240726
251,9,WA,74459738.75,14708290.15,43912871.08,246994.5780715819,4660,TRUE,0.2093961542663675
251,10,WA,55101140.25,10411798.41,30864354.21,246994.5780715819,4660,TRUE,0.24641945684469607
251,11,WA,58320070.22,9901612.51,34473046.08,246994.5780715819,4660,TRUE,0.2348834114954607
251,12,WA,68868062.49,12069838.07,39100477.59,246994.5780715819,4660,TRUE,0.25339397713508127
252,1,TX,18028036.41,5561881.81,10058582.11,133370,4431,FALSE,0.12614809723473386
252,2,TX,20089543.02,4604047.16,10639672.95,133370,4431,FALSE,0.23457242931352654
252,3,TX,26911171.28,6081370.76,13829747.83,133370,4431,FALSE,0.25516104886535446
252,4,TX,16399653.65,7038888.33,8692238.06,133370,4431,FALSE,0.032632229400771505
252,5,TX,26379155.04,5222190.46,12972859.11,133370,4431,FALSE,0.30519307604023993
252,6,TX,29893890.06,6602991.74,14502255.27,133370,4431,FALSE,0.28953317994506605
252,7,TX,21444793.23,5609935.72,10255150.39,133370,4431,FALSE,0.2539701391189399
252,8,TX,19683673.58,5058700.35,9738151.17,133370,4431,FALSE,0.2414921198871049
252,9,TX,24546597.96,5996127.62,12291972.11,133370,4431,FALSE,0.2495306371979215
252,10,TX,26831439.21,4756484.49,13255592.36,133370,4431,FALSE,0.32372442983836497
252,11,TX,21861491.41,5663990.21,10818884.42,133370,4431,FALSE,0.23993087578648412
252,12,TX,32295020.28,6444931.53,16207601.14,133370,4431,FALSE,0.2944453209056786
253,1,GA,17389142.05,2730297.12,9911991.91,108440,4522,FALSE,0.2667419132388995
253,2,GA,17571813.84,4176516.1,9857634.85,108440,4522,FALSE,0.19515474732573201
253,3,GA,21719682.8,4475119.41,11420030.25,108440,4522,FALSE,0.2631757191223806
253,4,GA,17902402.03,3742710.53,10074471.28,108440,4522,FALSE,0.2221366838559374
253,5,GA,18580867.87,4167908.67,10373626.5,108440,4522,FALSE,0.2115559255629108
253,6,GA,18684194.12,4422629.2,10259401.78,108440,4522,FALSE,0.20839663273633352
253,7,GA,17694633.4,4708499.93,10117342.24,108440,4522,FALSE,0.15599934554168265
253,8,GA,18432233.78,4364873.1,10045874.85,108440,4522,FALSE,0.21229363064209147
253,9,GA,24498890.01,5029264.62,13277346.13,108440,4522,FALSE,0.24833122061924795
253,10,GA,18698868.55,4554583.26,10371702.92,108440,4522,FALSE,0.1959552985894433
253,11,GA,26021956.09,5100361.48,14788883.88,108440,4522,FALSE,0.23150722063953796
253,12,GA,22981784.29,5934920.1,13325969.33,108440,4522,FALSE,0.15718774549510828
254,1,TX,43646345.1,9843088.62,21043639.61,301200,4460,FALSE,0.2854400945017503
254,2,TX,39271804.32,9604021.52,19059164.66,301200,4460,FALSE,0.2624635745282202
254,3,TX,46964617.5,12018289.94,23079972.41,301200,4460,FALSE,0.24625251445942262
254,4,TX,34937934.07,9178684.73,19203869.84,301200,4460,FALSE,0.17900828044009187
254,5,TX,36320401.81,9147549.52,18187425.8,301200,4460,FALSE,0.23910050707668648
254,6,TX,55746610.44,12570689.45,27291321.02,301200,4460,FALSE,0.2795398652402802
254,7,TX,45832571.37,8593483.65,21508599.08,301200,4460,FALSE,0.3366446214732639
254,8,TX,41563095.81,9810851.42,19252522.46,301200,4460,FALSE,0.29349406468093403
254,9,TX,50686070.23,10965822.18,23056565.34,301200,4460,FALSE,0.3228201088731356
254,10,TX,54460473.29,10443804.01,28286291.56,301200,4460,FALSE,0.2833096517145601
254,11,TX,41973585.9,10943021.95,22277491.09,301200,4460,FALSE,0.20136170591038302
254,12,TX,64810679.47,13791834.73,33306264.79,301200,4460,FALSE,0.2686498597512697
255,1,CA,8287579.305,1389113.61,4697730.76,69310,4496,FALSE,0.2571830514748842
255,2,CA,6524065.74,1692658.26,3469349.99,69310,4496,FALSE,0.1981505922103109
255,3,CA,12034685.77,2266596.52,6246349.45,69310,4496,FALSE,0.2868732816112406
255,4,CA,9959285.713,1781604.33,4899640.15,69310,4496,FALSE,0.32218487605106017
255,5,CA,11468031.06,1874233.74,6399462.62,69310,4496,FALSE,0.2724987998070525
255,6,CA,9843495.732,2181417.03,5220106.68,69310,4496,FALSE,0.24103855851603284
255,7,CA,7522611.349,1915031.54,4039543.85,69310,4496,FALSE,0.19922948155486322
255,8,CA,10436908.76,1922872.97,4911637.32,69310,4496,FALSE,0.3385186697751681
255,9,CA,7422465.985,2142536.17,3570234.74,69310,4496,FALSE,0.2210027069595254
255,10,CA,8248081.357,1650959.99,3743990.59,69310,4496,FALSE,0.3375113140266761
255,11,CA,9267478.022,1805156.97,4930712.66,69310,4496,FALSE,0.2656923907620571
255,12,CA,12752984.01,2259951.34,6807743.6,69310,4496,FALSE,0.28353984190402826
256,1,NJ,36480861.57,6341370.68,19526864.35,89811.39358712733,4767,TRUE,0.28844755012766193
256,2,NJ,32601709.1,5479300.65,18119155.81,89811.39358712733,4767,TRUE,0.2734041095536576
256,3,NJ,39155833.23,6465476.56,20538236.42,89811.39358712733,4767,TRUE,0.30805905177804
256,4,NJ,30326240.04,5260875.37,15860349.54,89811.39358712733,4767,TRUE,0.3005715091745634
256,5,NJ,34155561.93,5407757.22,16990882.03,89811.39358712733,4767,TRUE,0.34158744951478165
256,6,NJ,42704908.62,6522508.55,22574293.37,89811.39358712733,4767,TRUE,0.3165513226290302
256,7,NJ,25750634.36,5459985.48,13899362.8,89811.39358712733,4767,TRUE,0.24471143500065878
256,8,NJ,33132967.52,5652797.5,18203157.34,89811.39358712733,4767,TRUE,0.277282778274153
256,9,NJ,33072954.49,6672851.82,18048217.1,89811.39358712733,4767,TRUE,0.24981361066218036
256,10,NJ,29697803.61,5583623.87,17540389.2,89811.39358712733,4767,TRUE,0.21833194237399942
256,11,NJ,29124549.25,6012356.91,16248508.89,89811.39358712733,4767,TRUE,0.23258289761902057
256,12,NJ,38235020.46,7062041.77,22214010.04,89811.39358712733,4767,TRUE,0.23196423461291055
257,1,TX,21824904.05,6113859.47,10254702.33,62670,4641,FALSE,0.247133835623896
257,2,TX,20693480.35,4732062.24,9758347.78,62670,4641,FALSE,0.2967311552307344
257,3,TX,27832204.41,5451713.01,12504285.51,62670,4641,FALSE,0.352596429137824
257,4,TX,20654634.45,4375989.31,9303178.45,62670,4641,FALSE,0.3346850173860134
257,5,TX,26156726.79,4493765.68,11791736.36,62670,4641,FALSE,0.3749916734134302
257,6,TX,31700052.29,6301303.35,13973391.81,62670,4641,FALSE,0.3584437976963349
257,7,TX,25821690.61,4668165,11014471.49,62670,4641,FALSE,0.3902294498137045
257,8,TX,29486960.56,4381863.91,13177491.55,62670,4641,FALSE,0.4023790473710322
257,9,TX,21669835.13,5620116.11,10904007.3,62670,4641,FALSE,0.23456762312708926
257,10,TX,20431294.89,4781445.75,9090160.73,62670,4641,FALSE,0.3179934725125981
257,11,TX,27046494.27,4909237.22,12308070.9,62670,4641,FALSE,0.36110100083592095
257,12,TX,28216154.54,5587715.07,13710072.46,62670,4641,FALSE,0.3138520168453826
258,1,TX,40564019.86,7416179.14,21349441.26,154910,4595,FALSE,0.2870398323486078
258,2,TX,45933238.1,7870616.75,25170104.59,154910,4595,FALSE,0.27730696303773106
258,3,TX,41046939.45,8319693.66,21423016,154910,4595,FALSE,0.27162365670603006
258,4,TX,38163136.76,6069671.77,20599578.79,154910,4595,FALSE,0.297118558972457
258,5,TX,38999974.76,6367230.28,20682987.57,154910,4595,FALSE,0.30243216777917725
258,6,TX,52201599.9,7706596.24,26885140.18,154910,4595,FALSE,0.33437583356520834
258,7,TX,41031932.71,7010441.37,21847216.46,154910,4595,FALSE,0.292927095707357
258,8,TX,44608747.4,7341294,23933800.47,154910,4595,FALSE,0.29542956702702666
258,9,TX,49680284.58,8088223.3,26660260.18,154910,4595,FALSE,0.29743974345003643
258,10,TX,43379584.93,7254264.25,23608064.93,154910,4595,FALSE,0.2849807292980938
258,11,TX,50672186.49,7184923.89,27240845.85,154910,4595,FALSE,0.3175609316399956
258,12,TX,54224323.25,9025828.76,29039627.01,154910,4595,FALSE,0.2951435171669017
259,1,GA,19283888.91,5754237.19,10897986.08,103590,4404,FALSE,0.1310978118469154
259,2,GA,23897962.38,6513686.64,13243371.66,103590,4404,FALSE,0.16893967844634286
259,3,GA,23190646,5768240.43,12760549.91,103590,4404,FALSE,0.19655621753701902
259,4,GA,16964765.33,4157599.93,9462814.33,103590,4404,FALSE,0.19102893597173023
259,5,GA,16148032.49,5001077.78,9331753.29,103590,4404,FALSE,0.1059950443535429
259,6,GA,19897996.65,5619415.22,11675225.33,103590,4404,FALSE,0.1256290341168592
259,7,GA,11257565.7,4877310.99,6307262.09,103590,4404,FALSE,-0.002717939278826578
259,8,GA,17517014.44,5017101,9800095.42,103590,4404,FALSE,0.1482117873963459
259,9,GA,17279498.17,4932670.52,9738336.34,103590,4404,FALSE,0.14496377645670958
259,10,GA,15167229.87,3963234.58,8438570.59,103590,4404,FALSE,0.17549906758286637
259,11,GA,15909969.03,4665282.53,9692048.7,103590,4404,FALSE,0.09107797741577381
259,12,GA,27423052.44,6289956.7,15673449.5,103590,4404,FALSE,0.19531218312471715
260,1,TX,17125081.35,4657000.65,8122745.16,153170,4482,FALSE,0.2447968248629663
260,2,TX,19537155.34,4198544.43,10024622.45,153170,4482,FALSE,0.2641540372785919
260,3,TX,21920215.16,4797895.66,11001785.7,153170,4482,FALSE,0.27223107786319745
260,4,TX,18144827.9,4384207.3,9090116.89,153170,4482,FALSE,0.24895985428442655
260,5,TX,19560073.9,4233515.4,8801442.37,153170,4482,FALSE,0.32576288630484157
260,6,TX,16711531.42,5226129.84,7193987.35,153170,4482,FALSE,0.24762806747007274
260,7,TX,20792952.63,3938437.52,9777150.57,153170,4482,FALSE,0.3330067962550829
260,8,TX,18551451.15,4245507,8884387.16,153170,4482,FALSE,0.28398786420543704
260,9,TX,20967236.64,4556598.05,9842187.05,153170,4482,FALSE,0.3059669545466626
260,10,TX,15709394.48,4188750.85,8438745.35,153170,4482,FALSE,0.186431646600296
260,11,TX,21668579.14,4061323.28,11029270.78,153170,4482,FALSE,0.29650375497578657
260,12,TX,28117190.9,4772496.59,12723351.25,153170,4482,FALSE,0.37230508187074973
261,1,NJ,32559719.91,7086425.29,18765813.7,76300,4527,FALSE,0.20366209962277287
261,2,NJ,27506664.22,6055317.07,16323058.14,76300,4527,FALSE,0.18366418296285866
261,3,NJ,40354739.39,6504454.98,23284562.35,76300,4527,FALSE,0.25993036303932365
261,4,NJ,35540779.82,6679724.74,20611351.82,76300,4527,FALSE,0.22997253581364996
261,5,NJ,32495766.86,7195217.78,18831779.15,76300,4527,FALSE,0.19671700494222463
261,6,NJ,37373677.59,8515351.73,20544005.47,76300,4527,FALSE,0.22042306032533
261,7,NJ,27197916.41,6462945.91,16357542.43,76300,4527,FALSE,0.15814182252647052
261,8,NJ,27169193.99,6358771.41,15553564.99,76300,4527,FALSE,0.19067763261239087
261,9,NJ,24608087.4,7596257.77,14249893.32,76300,4527,FALSE,0.10913632849012064
261,10,NJ,26390428.87,5866958.56,15765477.8,76300,4527,FALSE,0.17740115301127357
261,11,NJ,21161300.63,5965459.52,12090050.67,76300,4527,FALSE,0.14316182606021602
261,12,NJ,24473188.84,6775941.33,14149213.59,76300,4527,FALSE,0.14185866593427546
262,1,GA,20574991.19,5257990.87,10861068.39,109340,4673,FALSE,0.211256077334923
262,2,GA,27184558.78,4288376.16,14575295.06,109340,4673,FALSE,0.3020666116546034
262,3,GA,31767018.81,4169732.84,16769966.76,109340,4673,FALSE,0.3373932969317872
262,4,GA,21582477.77,4476382.96,11524178.36,109340,4673,FALSE,0.2535657169820868
262,5,GA,24417634.89,4504857.32,13256014.77,109340,4673,FALSE,0.2681432018086827
262,6,GA,28928940.59,5724100.87,15577144.27,109340,4673,FALSE,0.2598904521446217
262,7,GA,16610729.28,5146165.21,8406441.6,109340,4673,FALSE,0.17752275774853882
262,8,GA,19246650.04,4678522.55,9922466.74,109340,4673,FALSE,0.2356940423695675
262,9,GA,28586181.79,5030698.43,14775912.57,109340,4673,FALSE,0.3033014641022473
262,10,GA,21303254.09,5187692.44,11573885.42,109340,4673,FALSE,0.2080591167562795
262,11,GA,22947005.53,4552593.3,9387024.81,109340,4673,FALSE,0.38776507934192317
262,12,GA,26671860.8,5295147.15,13768437.76,109340,4673,FALSE,0.2811553324393474
263,1,CA,23151542.73,4911451.55,12016538.96,157350,4545,FALSE,0.2620215115141918
263,2,CA,32998061.05,4775251.18,17816881.59,157350,4545,FALSE,0.310581226711198
263,3,CA,39508778.32,6317821.18,20291561.97,157350,4545,FALSE,0.3225117483207464
263,4,CA,22887357.66,4109033.13,12842424.42,157350,4545,FALSE,0.2524778174852012
263,5,CA,16432883.89,3858587.48,8747812.13,157350,4545,FALSE,0.22327999787260708
263,6,CA,34248871.73,6621978.36,18669112.19,157350,4545,FALSE,0.25695536043867206
263,7,CA,22580982.98,4570404.25,11246976.95,157350,4545,FALSE,0.29255820199905225
263,8,CA,23047232.35,4261993.51,11942243.62,157350,4545,FALSE,0.2900845150719368
263,9,CA,23424575.68,5167008.54,10733278.16,157350,4545,FALSE,0.31449615483493787
263,10,CA,17396730.46,4231808.65,9350443.27,157350,4545,FALSE,0.21021930232285732
263,11,CA,19539006.84,4449009.95,9435391.74,157350,4545,FALSE,0.2813477263719511
263,12,CA,25440529.98,5162063.5,12717788.39,157350,4545,FALSE,0.29100526191160736
264,1,TX,31100198.15,5878535.87,16408642.85,101210,4635,FALSE,0.28012070495441516
264,2,TX,28475475.67,5299060.2,14491957.86,101210,4635,FALSE,0.3014259606923013
264,3,TX,37469003.41,6498263.61,19098614.96,101210,4635,FALSE,0.31415073177149117
264,4,TX,33798887.03,5387024.38,15665198.64,101210,4635,FALSE,0.3741381779457961
264,5,TX,33924233.28,5435955.09,13736454.21,101210,4635,FALSE,0.4318627884402993
264,6,TX,41429460.73,7549512.07,18663975.32,101210,4635,FALSE,0.36483128367285406
264,7,TX,34099491.55,6075328.87,16462756.46,101210,4635,FALSE,0.33608114664102656
264,8,TX,36906944.07,6455939.4,18472689.68,101210,4635,FALSE,0.3218122033477805
264,9,TX,40523313.25,7453983.62,20605727.13,101210,4635,FALSE,0.30506865082163537
264,10,TX,34632096.1,6544442.93,17378475.1,101210,4635,FALSE,0.30630453436516075
264,11,TX,32867748.04,6858949.65,16695103.96,101210,4635,FALSE,0.2802894928727219
264,12,TX,35660483.92,7747822.27,19017015.71,101210,4635,FALSE,0.24661572063153317
265,1,TX,23547292.3,6613646.33,11877310.56,61530,4531,FALSE,0.21211803660329975
265,2,TX,21727349.47,4978723.67,10570345.76,61530,4531,FALSE,0.28152306605302646
265,3,TX,27306456.24,5375486.46,13959738.18,61530,4531,FALSE,0.289664155995952
265,4,TX,31341449.07,5874469.66,13686462.9,61530,4531,FALSE,0.3739133593927347
265,5,TX,22363711.1,5255800.8,10995768.89,61530,4531,FALSE,0.2705548905968473
265,6,TX,22179595.18,6033581.46,10046138.94,61530,4531,FALSE,0.2722477453260713
265,7,TX,16863801.05,4617827.42,6939483.88,61530,4531,FALSE,0.31101883462981206
265,8,TX,18435786.88,4382504.38,8909569.51,61530,4531,FALSE,0.2756694370075079
265,9,TX,23227501.14,5345400.93,12052396.97,61530,4531,FALSE,0.24833378352812344
265,10,TX,14490517.13,4949860.14,7048609.3,61530,4531,FALSE,0.16773160462079398
265,11,TX,14649326.99,3935102.64,7503892.29,61530,4531,FALSE,0.2149451686176062
265,12,TX,19840527.73,5755986.79,10378247.2,61530,4531,FALSE,0.1837029634291891
266,1,TX,23418211.03,5177195.99,11548994.88,103230,4493,FALSE,0.28135326612094325
266,2,TX,19394111.55,4617004.62,10700502.08,103230,4493,FALSE,0.2048753220665063
266,3,TX,20246810.35,5231661.83,10819169.68,103230,4493,FALSE,0.20214289407812827
266,4,TX,23516497.3,4759136.81,12024772.7,103230,4493,FALSE,0.28190243238307444
266,5,TX,24350616.36,4245940.19,12212424.09,103230,4493,FALSE,0.31986960678312776
266,6,TX,31554981.45,5323088.03,16309382.02,103230,4493,FALSE,0.3111800720136376
266,7,TX,24615596.99,5354867.85,12478863.91,103230,4493,FALSE,0.27131721537012377
266,8,TX,23545605.87,4910861.82,12977820.98,103230,4493,FALSE,0.23586961833401315
266,9,TX,27166102.37,5648035.32,14032142.3,103230,4493,FALSE,0.2717612799012654
266,10,TX,23086907.61,4395326.96,12012762.53,103230,4493,FALSE,0.28481892122926894
266,11,TX,22841814.59,5415687.88,11905018.69,103230,4493,FALSE,0.23719122658371958
266,12,TX,28586308.59,5674616.25,14629193.68,103230,4493,FALSE,0.28612538881152544
267,1,TX,27751433.64,5518538.5,14188006.56,185540,4492,FALSE,0.2832051375058258
267,2,TX,26135221.17,4905896.48,13210982.19,185540,4492,FALSE,0.2997029353243465
267,3,TX,30130286.31,5350968.78,16109852.2,185540,4492,FALSE,0.2815746668555304
267,4,TX,23096054.91,4650809.66,11651415.02,185540,4492,FALSE,0.28612203494280664
267,5,TX,23992816.4,3468278.91,12016381.17,185540,4492,FALSE,0.3468795068177156
267,6,TX,25715750.83,5283979.48,12519356.17,185540,4492,FALSE,0.30047247039685204
267,7,TX,19174616.2,4591318.12,9516211.68,185540,4492,FALSE,0.2545837866627025
267,8,TX,24098480.68,4398866.87,11671483.77,185540,4492,FALSE,0.325439190301685
267,9,TX,25260428.12,4961487.15,12691517.22,185540,4492,FALSE,0.29381464616285363
267,10,TX,25089640.77,4584707.15,13149100.33,185540,4492,FALSE,0.2857870049129443
267,11,TX,24471577.07,4874718.28,12220025.44,185540,4492,FALSE,0.2938630938835525
267,12,TX,35574573.89,6090368.23,16897560.32,185540,4492,FALSE,0.3485946276783359
268,1,NJ,22019487.26,5528637.64,12784237.81,167200,4535,FALSE,0.1607399740151806
268,2,NJ,23819737.65,4383696.47,12495043.93,167200,4535,FALSE,0.28437749187384526
268,3,NJ,28132476.48,5593255.38,15794284.47,167200,4535,FALSE,0.2338129255942419
268,4,NJ,24498566.24,4722039.15,13053272.66,167200,4535,FALSE,0.26760971910656584
268,5,NJ,21000358.51,4466489.62,11217738.86,167200,4535,FALSE,0.2451829585455968
268,6,NJ,26444339.7,6061988.53,14300334.41,167200,4535,FALSE,0.22367042728618397
268,7,NJ,22629577.78,4874412.2,12526176.13,167200,4535,FALSE,0.22368024269872175
268,8,NJ,20763297.78,4626786.66,12042820.99,167200,4535,FALSE,0.1891072493205846
268,9,NJ,25255668.07,5781528.53,14205680.09,167200,4535,FALSE,0.20198473609413412
268,10,NJ,24741975.01,4691537.7,14198533.03,167200,4535,FALSE,0.2297595191047767
268,11,NJ,19550138.65,4593743.06,12105386.94,167200,4535,FALSE,0.13727824124664204
268,12,NJ,27156817.22,6139772.37,15726881.64,167200,4535,FALSE,0.18864372685865127
269,1,CA,19567321.89,5146667.58,10483961.76,72690,4418,FALSE,0.19747222290929464
269,2,CA,20624734.92,4956157.02,11514378.76,72690,4418,FALSE,0.19789389564673263
269,3,CA,25201517.06,5741361.43,13509414.6,72690,4418,FALSE,0.233241951903351
269,4,CA,18187476.11,4916679.79,9806825.24,72690,4418,FALSE,0.18646243489141276
269,5,CA,17659163.36,4848831.24,9172804.39,72690,4418,FALSE,0.20186900462536966
269,6,CA,24028397.78,5523185.08,12295732.06,72690,4418,FALSE,0.25539741335179456
269,7,CA,16771654.63,5235355.39,8874261.25,72690,4418,FALSE,0.1543883443299835
269,8,CA,18413482.2,4809743.73,10104302.06,72690,4418,FALSE,0.1860998573099877
269,9,CA,22258931.01,5846701.59,11494041.87,72690,4418,FALSE,0.21768779227641813
